yard_id,rake_type,rake_id,creation_date,bpc_categ,total_wagons,incoming_bpc,bpc_no,arrival_timestamp,dispatch_timestamp,exam_start_timestamp,exam_comp_timestamp,rake_event_id,ar_to_ex_st,ar_to_ex_st1,arrival_hour,arrival_day,arrival_weekday,arrival_shift,rakes_already_present,rakes_waiting_dispatch,same_type_rakes_present,rakes_already_present_before_exam_complete,time_since_last_dispatch,waited_due_to_previous_rake,time_since_creation_to_arrival,rake_density_score,arrival_date,total_exam_delay_yard_day,avg_delay_yard_day,delay_ratio_to_yard_avg,same_type_rakes_ratio,rush_factor,arrival_to_dispatch_gap,dispatch_wait_penalty_yardwise,prev_rake_arrival,prev_rake_gap_minutes
ADTP,BOXNS,ADTP240623000547,2023-10-06,CC_EXAM,64,50000581386,50000591257,2023-10-06 01:50:00,2023-10-06 22:35:00,2023-10-06 03:10:00,2023-10-06 08:30:00,ADTP240623000547_2023-10-06,80.0,80.0,1,2023-10-06,4,Night,5,4,0,1,260.0,1,110.0,9,2023-10-06,420.0,70.0,1.1267605633802815,0.0,256,1245.0,1,2023-10-06 00:20:00,90.0
ADTP,MIXED,DDU 210923130841,2023-10-06,ETOE_EXAM,59,50000586657,50000591085,2023-10-06 04:20:00,2023-10-06 10:55:00,2023-10-06 06:10:00,2023-10-06 07:30:00,DDU 210923130841_2023-10-06,110.0,110.0,4,2023-10-06,4,Night,5,3,1,2,25.0,1,260.0,9,2023-10-06,420.0,70.0,1.5492957746478873,0.1666666666666666,236,395.0,0,2023-10-06 01:50:00,150.0
ADTP,BOXNHL,PRDP151222070917,2023-10-06,ETOE_EXAM,59,70000013482,70000015708,2023-10-06 11:30:00,2023-10-07 03:55:00,2023-10-06 12:05:00,2023-10-06 15:05:00,PRDP151222070917_2023-10-06,35.0,35.0,11,2023-10-06,4,Morning,4,4,2,0,35.0,0,690.0,10,2023-10-06,420.0,70.0,0.4929577464788732,0.4,354,985.0,0,2023-10-06 04:20:00,430.0
ADTP,BOXNHL,NKJ 061122022826,2023-10-06,CC_EXAM,56,50000590723,50000591689,2023-10-06 17:15:00,2023-10-08 10:30:00,2023-10-06 17:45:00,2023-10-06 22:00:00,NKJ 061122022826_2023-10-06,30.0,30.0,17,2023-10-06,4,Afternoon,3,3,2,0,70.0,0,1035.0,8,2023-10-06,420.0,70.0,0.4225352112676056,0.5,280,2475.0,1,2023-10-06 11:30:00,345.0
ADTP,BOBSN,ADTP040722115910,2023-10-06,CC_EXAM,58,50000580697,50000591414,2023-10-06 18:15:00,2023-10-07 11:25:00,2023-10-06 20:00:00,2023-10-07 01:10:00,ADTP040722115910_2023-10-06,105.0,105.0,18,2023-10-06,4,Evening,4,3,0,1,130.0,1,1095.0,7,2023-10-06,420.0,70.0,1.4788732394366195,0.0,174,1030.0,1,2023-10-06 17:15:00,60.0
ADTP,BOBSN,ADTP010420120559,2023-10-07,CC_EXAM,57,50000580798,50000592084,2023-10-07 02:35:00,2023-10-09 14:45:00,2023-10-07 03:30:00,2023-10-07 08:10:00,ADTP010420120559_2023-10-07,55.0,55.0,2,2023-10-07,5,Night,3,3,1,0,100.0,0,155.0,7,2023-10-07,280.0,40.0,1.3414634146341464,0.25,228,3610.0,1,2023-10-06 18:15:00,500.0
ADTP,BOXNHL,ADTP240823170350,2023-10-07,CC_EXAM,59,70000012855,70000015730,2023-10-07 05:20:00,2023-10-07 15:00:00,2023-10-07 06:10:00,2023-10-07 11:10:00,ADTP240823170350_2023-10-07,50.0,50.0,5,2023-10-07,5,Night,3,2,1,1,85.0,1,320.0,6,2023-10-07,280.0,40.0,1.2195121951219512,0.25,177,580.0,0,2023-10-07 02:35:00,165.0
ADTP,BOXN,BNDM290723044239,2023-10-07,PREMIUM_EXAM,59,50000587468.0,50000591834,2023-10-07 08:15:00,2023-10-08 18:35:00,2023-10-07 09:00:00,2023-10-07 14:00:00,BNDM290723044239_2023-10-07,45.0,45.0,8,2023-10-07,5,Morning,4,3,0,1,260.0,1,495.0,7,2023-10-07,280.0,40.0,1.0975609756097562,0.0,177,2060.0,1,2023-10-07 05:20:00,175.0
ADTP,BTPN,BAD 300822165244,2023-10-07,ETOE_EXAM,51,50000585718,50000591517,2023-10-07 11:30:00,2023-10-08 00:35:00,2023-10-07 11:50:00,2023-10-07 15:30:00,BAD 300822165244_2023-10-07,20.0,20.0,11,2023-10-07,5,Morning,4,3,0,1,5.0,1,690.0,7,2023-10-07,280.0,40.0,0.4878048780487805,0.0,153,785.0,0,2023-10-07 08:15:00,195.0
ADTP,BOBSN,BNDM130423011327,2023-10-07,ETOE_EXAM,57,50000581010.0,50000591551,2023-10-07 13:30:00,2023-10-07 21:55:00,2023-10-07 13:45:00,2023-10-07 16:30:00,BNDM130423011327_2023-10-07,15.0,15.0,13,2023-10-07,5,Afternoon,5,3,1,2,125.0,1,810.0,9,2023-10-07,280.0,40.0,0.3658536585365853,0.1666666666666666,228,505.0,0,2023-10-07 11:30:00,120.0
ADTP,MIXED,ADTP071023181208,2023-10-07,ETOE_EXAM,50,,50000591624,2023-10-07 19:00:00,2023-10-08 03:05:00,2023-10-07 19:20:00,2023-10-07 22:20:00,ADTP071023181208_2023-10-07,20.0,20.0,19,2023-10-07,5,Evening,5,5,0,0,240.0,0,1140.0,10,2023-10-07,280.0,40.0,0.4878048780487805,0.0,250,485.0,0,2023-10-07 13:30:00,330.0
ADTP,BOXNHL25T,MJMK210519001832,2023-10-07,ETOE_EXAM,59,70000013371,70000015777,2023-10-07 19:55:00,2023-10-08 05:50:00,2023-10-07 21:10:00,2023-10-07 23:45:00,MJMK210519001832_2023-10-07,75.0,75.0,19,2023-10-07,5,Evening,6,5,0,1,295.0,1,1195.0,11,2023-10-07,280.0,40.0,1.829268292682927,0.0,295,595.0,0,2023-10-07 19:00:00,55.0
ADTP,BOBSN,ADTP081023000821,2023-10-08,CC_EXAM,53,50000580384,50000591779,2023-10-08 02:00:00,2023-10-08 13:50:00,2023-10-08 02:30:00,2023-10-08 06:20:00,ADTP081023000821_2023-10-08,30.0,30.0,2,2023-10-08,6,Night,5,5,1,0,85.0,0,120.0,11,2023-10-08,445.0,74.16666666666667,0.3991130820399113,0.1666666666666666,318,710.0,0,2023-10-07 19:55:00,365.0
ADTP,BOXNHL,BNDM110622164811,2023-10-08,ETOE_EXAM,60,50000580301.0,50000591772,2023-10-08 05:45:00,2023-10-08 14:25:00,2023-10-08 06:20:00,2023-10-08 08:50:00,BNDM110622164811_2023-10-08,35.0,35.0,5,2023-10-08,6,Night,5,4,1,1,160.0,1,345.0,10,2023-10-08,445.0,74.16666666666667,0.4656319290465631,0.1666666666666666,300,520.0,0,2023-10-08 02:00:00,225.0
ADTP,BOXNHL,PRDP160623220219,2023-10-08,ETOE_EXAM,59,70000013330,70000015818,2023-10-08 10:30:00,2023-10-08 21:45:00,2023-10-08 11:45:00,2023-10-08 14:00:00,PRDP160623220219_2023-10-08,75.0,75.0,10,2023-10-08,6,Morning,4,4,1,0,280.0,0,630.0,9,2023-10-08,445.0,74.16666666666667,0.9977827050997782,0.2,295,675.0,0,2023-10-08 05:45:00,285.0
ADTP,BOXNHL25T,DPCB180522160318,2023-10-08,CC_EXAM,59,70000013406,70000015838,2023-10-08 15:30:00,2023-10-09 06:30:00,2023-10-08 16:40:00,2023-10-08 21:50:00,DPCB180522160318_2023-10-08,70.0,70.0,15,2023-10-08,6,Afternoon,3,3,0,0,65.0,0,930.0,6,2023-10-08,445.0,74.16666666666667,0.9312638580931264,0.0,177,900.0,0,2023-10-08 10:30:00,300.0
ADTP,BOXNHL,BLEY301222020459,2023-10-08,CC_EXAM,59,50000591296.0,50000592120,2023-10-08 16:00:00,2023-10-09 17:10:00,2023-10-08 17:50:00,2023-10-09 00:30:00,BLEY301222020459_2023-10-08,110.0,110.0,16,2023-10-08,6,Afternoon,4,3,1,1,95.0,1,960.0,8,2023-10-08,445.0,74.16666666666667,1.4634146341463414,0.2,236,1510.0,1,2023-10-08 15:30:00,30.0
ADTP,CONTAINER,RYD 050222220728,2023-10-08,ETOE_EXAM,46,70000013848,70000015850,2023-10-08 16:15:00,2023-10-09 11:45:00,2023-10-08 18:20:00,2023-10-08 21:20:00,RYD 050222220728_2023-10-08,125.0,125.0,16,2023-10-08,6,Afternoon,5,3,0,2,110.0,1,975.0,8,2023-10-08,445.0,74.16666666666667,1.662971175166297,0.0,138,1170.0,1,2023-10-08 16:00:00,15.0
ADTP,BOXNHL,PRDP190723003245,2023-10-09,ETOE_EXAM,59,70000013250,70000015872,2023-10-09 02:30:00,2023-10-09 19:20:00,2023-10-09 03:00:00,2023-10-09 05:00:00,PRDP190723003245_2023-10-09,30.0,30.0,2,2023-10-09,0,Night,4,4,1,0,285.0,0,150.0,9,2023-10-09,430.0,61.42857142857143,0.4805491990846682,0.2,295,1010.0,1,2023-10-08 16:15:00,615.0
ADTP,BOBSN,BNDM280323082944,2023-10-09,ETOE_EXAM,57,50000581234.0,50000592129,2023-10-09 08:10:00,2023-10-09 20:25:00,2023-10-09 09:10:00,2023-10-09 11:10:00,BNDM280323082944_2023-10-09,60.0,60.0,8,2023-10-09,0,Morning,4,4,1,0,100.0,0,490.0,9,2023-10-09,430.0,61.42857142857143,0.9610983981693364,0.2,285,735.0,0,2023-10-09 02:30:00,340.0
ADTP,BOBSN,BNDM130423011327,2023-10-09,CC_EXAM,55,50000591551.0,50000592240,2023-10-09 12:15:00,2023-10-10 03:30:00,2023-10-09 13:10:00,2023-10-09 17:15:00,BNDM130423011327_2023-10-09,55.0,55.0,12,2023-10-09,0,Afternoon,4,4,2,0,30.0,0,735.0,10,2023-10-09,430.0,61.42857142857143,0.8810068649885583,0.4,330,915.0,0,2023-10-09 08:10:00,245.0
ADTP,BOXN,EMTY180522112809,2023-10-09,ETOE_EXAM,58,50000591349,50000592154,2023-10-09 14:35:00,2023-10-10 02:30:00,2023-10-09 15:25:00,2023-10-09 18:25:00,EMTY180522112809_2023-10-09,50.0,50.0,14,2023-10-09,0,Afternoon,5,4,0,1,170.0,1,875.0,9,2023-10-09,430.0,61.42857142857143,0.8009153318077803,0.0,232,715.0,0,2023-10-09 12:15:00,140.0
ADTP,BOXN,BSL 040522225337,2023-10-09,PREMIUM_EXAM,59,50000587355,50000592326,2023-10-09 16:15:00,2023-10-10 11:20:00,2023-10-09 17:40:00,2023-10-09 20:40:00,BSL 040522225337_2023-10-09,85.0,85.0,16,2023-10-09,0,Afternoon,5,3,1,2,90.0,1,975.0,9,2023-10-09,430.0,61.42857142857143,1.3615560640732265,0.1666666666666666,236,1145.0,1,2023-10-09 14:35:00,100.0
ADTP,BOXNHL,NHYD311022062818,2023-10-09,CC_EXAM,59,50000591240,70000015899,2023-10-09 17:25:00,2023-10-10 06:45:00,2023-10-09 18:30:00,2023-10-09 23:50:00,NHYD311022062818_2023-10-09,65.0,65.0,17,2023-10-09,0,Afternoon,5,3,1,2,15.0,1,1045.0,9,2023-10-09,430.0,61.42857142857143,1.0411899313501145,0.1666666666666666,236,800.0,0,2023-10-09 16:15:00,70.0
ADTP,BOXNHL,BKEY271022130420,2023-10-09,PREMIUM_EXAM,60,50000591758.0,50000592404,2023-10-09 20:45:00,2023-10-10 16:50:00,2023-10-09 22:10:00,2023-10-10 01:45:00,BKEY271022130420_2023-10-09,85.0,85.0,20,2023-10-09,0,Evening,4,3,1,1,20.0,1,1245.0,8,2023-10-09,430.0,61.42857142857143,1.3615560640732265,0.2,240,1205.0,1,2023-10-09 17:25:00,200.0
ADTP,BOXNHL25T,BKEY041022231314,2023-10-10,CC_EXAM,59,50000580975.0,50000592726,2023-10-10 05:15:00,2023-10-11 16:10:00,2023-10-10 06:20:00,2023-10-10 11:00:00,BKEY041022231314_2023-10-10,65.0,65.0,5,2023-10-10,1,Night,3,3,0,0,105.0,0,315.0,6,2023-10-10,385.0,64.16666666666667,0.9974424552429668,0.0,177,2095.0,1,2023-10-09 20:45:00,510.0
ADTP,BOXNHL,ETYD250823154006,2023-10-10,PREMIUM_EXAM,61,50000591833,50000592604,2023-10-10 07:00:00,2023-10-11 06:40:00,2023-10-10 08:30:00,2023-10-10 13:00:00,ETYD250823154006_2023-10-10,90.0,90.0,7,2023-10-10,1,Morning,3,2,1,1,15.0,1,420.0,6,2023-10-10,385.0,64.16666666666667,1.381074168797954,0.25,183,1420.0,1,2023-10-10 05:15:00,105.0
ADTP,BOXNHL25T,BDC 070819155647,2023-10-10,ETOE_EXAM,58,70000015500,70000015965,2023-10-10 10:20:00,2023-10-11 04:40:00,2023-10-10 11:40:00,2023-10-10 14:00:00,BDC 070819155647_2023-10-10,80.0,80.0,10,2023-10-10,1,Morning,4,2,1,2,215.0,1,620.0,7,2023-10-10,385.0,64.16666666666667,1.2276214833759589,0.2,174,1100.0,1,2023-10-10 07:00:00,200.0
ADTP,BOXNHL25T,SREW300421231326,2023-10-10,ETOE_EXAM,59,70000015477,70000015956,2023-10-10 13:50:00,2023-10-11 02:50:00,2023-10-10 14:10:00,2023-10-10 17:00:00,SREW300421231326_2023-10-10,20.0,20.0,13,2023-10-10,1,Afternoon,4,3,2,1,150.0,1,830.0,9,2023-10-10,385.0,64.16666666666667,0.3069053708439897,0.4,295,780.0,0,2023-10-10 10:20:00,210.0
ADTP,BOBYN,BNDM030923113843,2023-10-10,ETOE_EXAM,50,50000591891.0,50000592583,2023-10-10 18:25:00,2023-10-11 05:00:00,2023-10-10 19:15:00,2023-10-10 21:50:00,BNDM030923113843_2023-10-10,50.0,50.0,18,2023-10-10,1,Evening,4,4,0,0,95.0,0,1105.0,8,2023-10-10,385.0,64.16666666666667,0.7672634271099744,0.0,200,635.0,0,2023-10-10 13:50:00,275.0
ADTP,BOBSN,BNDM280323082944,2023-10-10,CC_EXAM,54,50000592129.0,50000592676,2023-10-10 19:10:00,2023-10-11 14:20:00,2023-10-10 20:30:00,2023-10-11 01:10:00,BNDM280323082944_2023-10-10,80.0,80.0,19,2023-10-10,1,Evening,5,4,0,1,140.0,1,1150.0,9,2023-10-10,385.0,64.16666666666667,1.2276214833759589,0.0,216,1150.0,1,2023-10-10 18:25:00,45.0
ADTP,BOBSN,BNDM220623065237,2023-10-11,CC_EXAM,53,50000582272.0,50000592778,2023-10-11 02:45:00,2023-10-11 20:15:00,2023-10-11 04:00:00,2023-10-11 08:10:00,BNDM220623065237_2023-10-11,75.0,75.0,2,2023-10-11,2,Night,6,6,1,0,595.0,0,165.0,13,2023-10-11,420.0,70.0,1.056338028169014,0.1428571428571428,371,1050.0,1,2023-10-10 19:10:00,455.0
ADTP,BOXNHL25T,NPRY100922125114,2023-10-11,ETOE_EXAM,59,70000013369,70000016028,2023-10-11 05:30:00,2023-10-12 03:35:00,2023-10-11 06:30:00,2023-10-11 09:00:00,NPRY100922125114_2023-10-11,60.0,60.0,5,2023-10-11,2,Night,4,3,1,1,30.0,1,330.0,8,2023-10-11,420.0,70.0,0.8450704225352113,0.2,236,1325.0,1,2023-10-11 02:45:00,165.0
ADTP,BOXNHL,BSL 030823230523,2023-10-11,PREMIUM_EXAM,59,50000590810,50000592937,2023-10-11 07:55:00,2023-10-12 10:05:00,2023-10-11 09:15:00,2023-10-11 14:05:00,BSL 030823230523_2023-10-11,80.0,80.0,7,2023-10-11,2,Morning,4,2,0,2,75.0,1,475.0,6,2023-10-11,420.0,70.0,1.1267605633802815,0.0,118,1570.0,1,2023-10-11 05:30:00,145.0
ADTP,BOBSN,BNDM120323225624,2023-10-11,ETOE_EXAM,58,50000581632.0,50000592729,2023-10-11 08:40:00,2023-10-11 16:20:00,2023-10-11 09:40:00,2023-10-11 12:40:00,BNDM120323225624_2023-10-11,60.0,60.0,8,2023-10-11,2,Morning,5,3,2,2,120.0,1,520.0,10,2023-10-11,420.0,70.0,0.8450704225352113,0.3333333333333333,290,460.0,0,2023-10-11 07:55:00,45.0
ADTP,BOXNHL25T,BNDM150423024816,2023-10-11,CC_EXAM,59,50000592235.0,50000593057,2023-10-11 12:50:00,2023-10-12 16:05:00,2023-10-11 14:10:00,2023-10-11 19:20:00,BNDM150423024816_2023-10-11,80.0,80.0,12,2023-10-11,2,Afternoon,6,5,2,1,370.0,1,770.0,13,2023-10-11,420.0,70.0,1.1267605633802815,0.2857142857142857,413,1635.0,1,2023-10-11 08:40:00,250.0
ADTP,BOXNHL25T,ADTP140821222901,2023-10-11,CC_EXAM,59,50000579151,50000592901,2023-10-11 15:45:00,2023-10-12 05:30:00,2023-10-11 16:50:00,2023-10-11 22:10:00,ADTP140821222901_2023-10-11,65.0,65.0,15,2023-10-11,2,Afternoon,6,5,3,1,85.0,1,945.0,14,2023-10-11,420.0,70.0,0.9154929577464788,0.4285714285714285,472,825.0,0,2023-10-11 12:50:00,175.0
ADTP,BOXNHL,BDC 111122113117,2023-10-12,CC_EXAM,59,70000013618,70000016076,2023-10-12 07:40:00,2023-10-12 19:20:00,2023-10-12 08:15:00,2023-10-12 11:55:00,BDC 111122113117_2023-10-12,35.0,35.0,7,2023-10-12,3,Morning,2,2,1,0,130.0,0,460.0,5,2023-10-12,295.0,59.0,0.5833333333333334,0.3333333333333333,177,700.0,0,2023-10-11 15:45:00,955.0
ADTP,BOXNHL,ADTP090623110024,2023-10-12,CC_EXAM,57,70000016007,70000016087,2023-10-12 10:00:00,2023-10-12 22:30:00,2023-10-12 11:00:00,2023-10-12 17:00:00,ADTP090623110024_2023-10-12,60.0,60.0,10,2023-10-12,3,Morning,3,2,2,1,270.0,1,600.0,7,2023-10-12,295.0,59.0,1.0,0.5,228,750.0,0,2023-10-12 07:40:00,140.0
ADTP,BOXNHL,TSLJ030622192513,2023-10-12,ETOE_EXAM,59,70000015626,70000016082,2023-10-12 10:30:00,2023-10-12 21:00:00,2023-10-12 11:00:00,2023-10-12 14:00:00,TSLJ030622192513_2023-10-12,30.0,30.0,10,2023-10-12,3,Morning,3,1,2,2,25.0,1,630.0,6,2023-10-12,295.0,59.0,0.5,0.5,177,630.0,0,2023-10-12 10:00:00,30.0
ADTP,BOXNHL,BSL 050622102946,2023-10-12,PREMIUM_EXAM,57,50000588589,50000593310,2023-10-12 12:50:00,2023-10-13 12:10:00,2023-10-12 14:10:00,2023-10-12 18:40:00,BSL 050622102946_2023-10-12,80.0,80.0,12,2023-10-12,3,Afternoon,4,2,3,2,165.0,1,770.0,9,2023-10-12,295.0,59.0,1.3333333333333333,0.6,285,1400.0,1,2023-10-12 10:30:00,140.0
ADTP,BOBSN,BNDM181222153048,2023-10-12,CC_EXAM,57,50000582493.0,50000593200,2023-10-12 13:50:00,2023-10-13 02:40:00,2023-10-12 15:20:00,2023-10-12 21:10:00,BNDM181222153048_2023-10-12,90.0,90.0,13,2023-10-12,3,Afternoon,5,2,0,3,225.0,1,830.0,7,2023-10-12,295.0,59.0,1.5,0.0,114,770.0,0,2023-10-12 12:50:00,60.0
ADTP,BOBSN,BNDM120323225624,2023-10-13,CC_EXAM,56,50000592729.0,50000593364,2023-10-13 01:20:00,2023-10-13 14:35:00,2023-10-13 02:10:00,2023-10-13 07:10:00,BNDM120323225624_2023-10-13,50.0,50.0,1,2023-10-13,4,Night,2,2,1,0,170.0,0,80.0,5,2023-10-13,540.0,67.5,0.7299270072992701,0.3333333333333333,168,795.0,0,2023-10-12 13:50:00,690.0
ADTP,BOXNHL,RYD 290822095741,2023-10-13,PREMIUM_EXAM,59,50000587220,50000593511,2023-10-13 02:20:00,2023-10-14 03:05:00,2023-10-13 03:50:00,2023-10-13 09:00:00,RYD 290822095741_2023-10-13,90.0,90.0,2,2023-10-13,4,Night,3,2,1,1,230.0,1,140.0,6,2023-10-13,540.0,67.5,1.313868613138686,0.25,177,1485.0,1,2023-10-13 01:20:00,60.0
ADTP,BOXNHL,KTTY090723001355,2023-10-13,CC_EXAM,60,50000592452,50000593437,2023-10-13 05:00:00,2023-10-13 19:45:00,2023-10-13 06:10:00,2023-10-13 13:20:00,KTTY090723001355_2023-10-13,70.0,70.0,5,2023-10-13,4,Night,3,1,2,2,140.0,1,300.0,6,2023-10-13,540.0,67.5,1.0218978102189782,0.5,180,885.0,0,2023-10-13 02:20:00,160.0
ADTP,BOBSN,BNDM050423081005,2023-10-13,ETOE_EXAM,56,50000582755.0,50000593425,2023-10-13 07:45:00,2023-10-13 19:25:00,2023-10-13 08:15:00,2023-10-13 11:15:00,BNDM050423081005_2023-10-13,30.0,30.0,7,2023-10-13,4,Morning,4,2,1,2,305.0,1,465.0,7,2023-10-13,540.0,67.5,0.437956204379562,0.2,168,700.0,0,2023-10-13 05:00:00,165.0
ADTP,BOXNHL25T,ADTP170323082839,2023-10-13,ETOE_EXAM,59,50000590462,50000594008,2023-10-13 15:35:00,2023-10-15 19:25:00,2023-10-13 16:10:00,2023-10-13 18:50:00,ADTP170323082839_2023-10-13,35.0,35.0,15,2023-10-13,4,Afternoon,3,3,0,0,60.0,0,935.0,6,2023-10-13,540.0,67.5,0.5109489051094891,0.0,177,3110.0,1,2023-10-13 07:45:00,470.0
ADTP,BOXNHL25T,ADTP180122055258,2023-10-13,CC_EXAM,60,50000592932,50000593652,2023-10-13 17:30:00,2023-10-14 14:50:00,2023-10-13 19:30:00,2023-10-13 23:50:00,ADTP180122055258_2023-10-13,120.0,120.0,17,2023-10-13,4,Afternoon,4,3,1,1,175.0,1,1050.0,8,2023-10-13,540.0,67.5,1.7518248175182485,0.2,240,1280.0,1,2023-10-13 15:35:00,115.0
ADTP,BOXN,BNDM110723053156,2023-10-13,CC_EXAM,59,50000592789.0,50000593814,2023-10-13 20:45:00,2023-10-15 03:10:00,2023-10-13 21:30:00,2023-10-14 02:40:00,BNDM110723053156_2023-10-13,45.0,45.0,20,2023-10-13,4,Evening,3,2,0,1,60.0,1,1245.0,5,2023-10-13,540.0,67.5,0.656934306569343,0.0,118,1825.0,1,2023-10-13 17:30:00,195.0
ADTP,BOXNHL25T,ADTP031222195505,2023-10-13,CC_EXAM,59,50000582798,50000594171,2023-10-13 22:30:00,2023-10-16 06:55:00,2023-10-14 00:10:00,2023-10-14 06:00:00,ADTP031222195505_2023-10-13,100.0,100.0,22,2023-10-13,4,Evening,4,2,2,2,165.0,1,1350.0,8,2023-10-13,540.0,67.5,1.45985401459854,0.4,236,3385.0,1,2023-10-13 20:45:00,105.0
ADTP,BOXNHL25T,MJMK210519001832,2023-10-14,ETOE_EXAM,59,70000015777,70000016215,2023-10-14 01:30:00,2023-10-14 21:20:00,2023-10-14 02:50:00,2023-10-14 05:50:00,MJMK210519001832_2023-10-14,80.0,80.0,1,2023-10-14,5,Night,5,3,3,2,345.0,1,90.0,11,2023-10-14,350.0,87.5,0.903954802259887,0.5,354,1190.0,1,2023-10-13 22:30:00,180.0
ADTP,BOBSN,ADTP011122172354,2023-10-14,CC_EXAM,58,50000592534,50000593729,2023-10-14 03:55:00,2023-10-14 20:45:00,2023-10-14 05:15:00,2023-10-14 11:00:00,ADTP011122172354_2023-10-14,80.0,80.0,3,2023-10-14,5,Night,5,3,0,2,50.0,1,235.0,8,2023-10-14,350.0,87.5,0.903954802259887,0.0,174,1010.0,1,2023-10-14 01:30:00,145.0
ADTP,BOBSN,ADTP231020091253,2023-10-14,CC_EXAM,60,50000583089,50000593882,2023-10-14 18:15:00,2023-10-15 09:25:00,2023-10-14 19:50:00,2023-10-14 23:55:00,ADTP231020091253_2023-10-14,95.0,95.0,18,2023-10-14,5,Evening,5,5,1,0,205.0,0,1095.0,11,2023-10-14,350.0,87.5,1.073446327683616,0.1666666666666666,360,910.0,0,2023-10-14 03:55:00,860.0
ADTP,BOBSN,BNDM050423081005,2023-10-14,CC_EXAM,58,50000593425.0,50000594004,2023-10-14 19:25:00,2023-10-15 17:20:00,2023-10-14 21:00:00,2023-10-15 02:50:00,BNDM050423081005_2023-10-14,95.0,95.0,19,2023-10-14,5,Evening,6,5,2,1,275.0,1,1165.0,13,2023-10-14,350.0,87.5,1.073446327683616,0.2857142857142857,406,1315.0,1,2023-10-14 18:15:00,70.0
ADTP,BOBSN,BNDM080123173618,2023-10-15,ETOE_EXAM,58,50000582941.0,50000593935,2023-10-15 00:25:00,2023-10-15 12:45:00,2023-10-15 01:15:00,2023-10-15 04:15:00,BNDM080123173618_2023-10-15,50.0,50.0,0,2023-10-15,6,Night,5,4,2,1,185.0,1,25.0,11,2023-10-15,315.0,52.5,0.9345794392523364,0.3333333333333333,348,740.0,0,2023-10-14 19:25:00,300.0
ADTP,BOXNHL,NPRY080923184828,2023-10-15,ETOE_EXAM,58,70000013915,70000016293,2023-10-15 12:00:00,2023-10-15 23:40:00,2023-10-15 12:40:00,2023-10-15 15:30:00,NPRY080923184828_2023-10-15,40.0,40.0,12,2023-10-15,6,Afternoon,4,4,0,0,155.0,0,720.0,8,2023-10-15,315.0,52.5,0.7476635514018691,0.0,232,700.0,0,2023-10-15 00:25:00,695.0
ADTP,BOXNHL25T,NPRY140523151049,2023-10-15,CC_EXAM,60,50000593522,50000594417,2023-10-15 12:15:00,2023-10-17 01:00:00,2023-10-15 12:50:00,2023-10-15 19:10:00,NPRY140523151049_2023-10-15,35.0,35.0,12,2023-10-15,6,Afternoon,5,4,2,1,170.0,1,735.0,11,2023-10-15,315.0,52.5,0.6542056074766355,0.3333333333333333,360,2205.0,1,2023-10-15 12:00:00,15.0
ADTP,BOBSN,BNDM201222154302,2023-10-15,CC_EXAM,58,50000583390.0,50000594184,2023-10-15 18:00:00,2023-10-16 07:15:00,2023-10-15 19:00:00,2023-10-15 23:50:00,BNDM201222154302_2023-10-15,60.0,60.0,18,2023-10-15,6,Evening,4,3,0,1,40.0,1,1080.0,7,2023-10-15,315.0,52.5,1.1214953271028036,0.0,174,795.0,0,2023-10-15 12:15:00,345.0
ADTP,BOXNHL,RYD 270923175357,2023-10-15,CC_EXAM,58,50000593665,50000594278,2023-10-15 19:30:00,2023-10-16 14:30:00,2023-10-15 20:50:00,2023-10-16 03:20:00,RYD 270923175357_2023-10-15,80.0,80.0,19,2023-10-15,6,Evening,4,3,1,1,5.0,1,1170.0,8,2023-10-15,315.0,52.5,1.4953271028037385,0.2,232,1140.0,1,2023-10-15 18:00:00,90.0
ADTP,BOXNHL,BKEY090823215002,2023-10-15,PREMIUM_EXAM,60,50000588757.0,50000594366,2023-10-15 21:20:00,2023-10-16 20:45:00,2023-10-15 22:10:00,2023-10-16 02:40:00,BKEY090823215002_2023-10-15,50.0,50.0,21,2023-10-15,6,Evening,5,3,2,2,115.0,1,1280.0,10,2023-10-15,315.0,52.5,0.9345794392523364,0.3333333333333333,300,1405.0,1,2023-10-15 19:30:00,110.0
ADTP,BOXNHL,ADTP151023212451,2023-10-16,PREMIUM_EXAM,60,,50000594618,2023-10-16 03:15:00,2023-10-17 19:20:00,2023-10-16 04:40:00,2023-10-16 08:40:00,ADTP151023212451_2023-10-16,85.0,85.0,3,2023-10-16,0,Night,5,4,2,1,215.0,1,195.0,11,2023-10-16,400.0,66.66666666666667,1.2561576354679802,0.3333333333333333,360,2405.0,1,2023-10-15 21:20:00,355.0
ADTP,BOXNHL,SRBK240823132719,2023-10-16,CC_EXAM,59,70000013356,70000016324,2023-10-16 04:00:00,2023-10-16 16:45:00,2023-10-16 04:55:00,2023-10-16 10:55:00,SRBK240823132719_2023-10-16,55.0,55.0,4,2023-10-16,0,Night,6,5,3,1,260.0,1,240.0,14,2023-10-16,400.0,66.66666666666667,0.8128078817733989,0.4285714285714285,472,765.0,0,2023-10-16 03:15:00,45.0
